Delivery_ID,Payment_ID,Order_ID,Delivery_Method,Delivery_Status,Delivery_Days,Payment_Method,Payment_Status,Customer_Rating,Review_Score,Return_Flag,Return_Reason
D04683,PAY04683,O04683,Express,Returned,2,Apple Pay,Paid,2,8,No,Wrong Item
D04684,PAY04684,O04684,Express,Returned,7,Credit Card,Paid,4,9,Yes,Wrong Item
D04685,PAY04685,O04685,Standard,In Transit,5,Credit Card,Refunded,2,1,No,N/A
D04686,PAY04686,O04686,Express,In Transit,6,Credit Card,Paid,1,3,Yes,N/A
D04687,PAY04687,O04687,Standard,In Transit,5,STC Pay,Pending,5,2,Yes,Late Delivery
D04688,PAY04688,O04688,Same Day,In Transit,10,Debit Card,Pending,1,1,No,N/A
D04689,PAY04689,O04689,Same Day,Returned,3,Credit Card,Paid,5,10,Yes,Late Delivery
D04690,PAY04690,O04690,Express,In Transit,5,STC Pay,Refunded,2,1,No,Damaged
D04691,PAY04691,O04691,Standard,Delivered,7,Credit Card,Refunded,3,1,No,Late Delivery
D04692,PAY04692,O04692,Express,Delivered,4,Cash On Delivery,Refunded,3,4,Yes,Wrong Item
D04693,PAY04693,O04693,Express,Delivered,7,Credit Card,Pending,1,10,Yes,N/A
D04694,PAY04694,O04694,Standard,Returned,5,Cash On Delivery,Pending,3,9,Yes,N/A
D04695,PAY04695,O04695,Same Day,In Transit,1,Apple Pay,Paid,2,9,Yes,Late Delivery
D04696,PAY04696,O04696,Same Day,Returned,7,Cash On Delivery,Paid,1,5,Yes,Wrong Item
D04697,PAY04697,O04697,Same Day,In Transit,6,Mada,Paid,4,7,Yes,Late Delivery
D04698,PAY04698,O04698,Same Day,Delivered,5,Cash On Delivery,Paid,5,3,No,Wrong Item
D04699,PAY04699,O04699,Same Day,In Transit,5,Cash On Delivery,Refunded,5,4,No,Damaged
D04700,PAY04700,O04700,Standard,Delivered,3,Credit Card,Paid,5,4,No,Wrong Item
D04701,PAY04701,O04701,Standard,Returned,10,Mada,Pending,4,5,Yes,Late Delivery
D04702,PAY04702,O04702,Same Day,Returned,1,Credit Card,Refunded,4,1,No,Damaged
D04703,PAY04703,O04703,Standard,In Transit,9,STC Pay,Pending,1,9,Yes,N/A
D04704,PAY04704,O04704,Express,Returned,5,Apple Pay,Paid,1,7,No,N/A
D04705,PAY04705,O04705,Standard,In Transit,2,STC Pay,Paid,4,2,No,Wrong Item
D04706,PAY04706,O04706,Same Day,In Transit,10,STC Pay,Refunded,4,4,Yes,N/A
D04707,PAY04707,O04707,Standard,Returned,7,Debit Card,Pending,2,3,No,Wrong Item
D04708,PAY04708,O04708,Same Day,In Transit,10,Mada,Refunded,1,2,No,Damaged
D04709,PAY04709,O04709,Express,Delivered,2,Mada,Pending,1,7,No,Wrong Item
D04710,PAY04710,O04710,Same Day,Returned,5,Mada,Refunded,4,4,No,Damaged
D04711,PAY04711,O04711,Express,Delivered,5,Mada,Refunded,4,9,Yes,Damaged
D04712,PAY04712,O04712,Same Day,Returned,7,Debit Card,Refunded,1,9,No,Late Delivery
D04713,PAY04713,O04713,Express,Returned,10,Credit Card,Paid,3,8,No,Damaged
D04714,PAY04714,O04714,Same Day,Delivered,4,Apple Pay,Paid,4,2,No,Wrong Item
D04715,PAY04715,O04715,Standard,In Transit,5,Debit Card,Pending,2,6,No,Late Delivery
D04716,PAY04716,O04716,Express,Returned,7,Credit Card,Pending,5,10,No,Damaged
D04717,PAY04717,O04717,Same Day,Returned,6,Debit Card,Pending,4,1,No,N/A
D04718,PAY04718,O04718,Express,In Transit,6,STC Pay,Paid,2,5,No,Damaged
D04719,PAY04719,O04719,Same Day,Returned,1,Mada,Refunded,4,4,Yes,Wrong Item
D04720,PAY04720,O04720,Express,In Transit,3,STC Pay,Paid,1,2,No,Wrong Item
D04721,PAY04721,O04721,Standard,Returned,7,Debit Card,Pending,4,7,Yes,Damaged
D04722,PAY04722,O04722,Same Day,Returned,3,Debit Card,Pending,4,6,Yes,Damaged
D04723,PAY04723,O04723,Express,Returned,7,Credit Card,Pending,5,9,No,N/A
D04724,PAY04724,O04724,Express,Delivered,6,Credit Card,Pending,1,4,No,N/A
D04725,PAY04725,O04725,Standard,In Transit,2,STC Pay,Refunded,4,7,Yes,N/A
D04726,PAY04726,O04726,Same Day,Delivered,10,Cash On Delivery,Paid,1,4,Yes,Late Delivery
D04727,PAY04727,O04727,Express,Returned,1,STC Pay,Paid,3,7,Yes,Wrong Item
D04728,PAY04728,O04728,Express,Delivered,8,Apple Pay,Refunded,5,7,No,Wrong Item
D04729,PAY04729,O04729,Same Day,Returned,2,STC Pay,Paid,2,4,No,Wrong Item
D04730,PAY04730,O04730,Same Day,Delivered,7,Debit Card,Refunded,5,1,Yes,Late Delivery
D04731,PAY04731,O04731,Same Day,In Transit,8,STC Pay,Paid,4,1,No,Late Delivery
D04732,PAY04732,O04732,Express,Delivered,3,Apple Pay,Pending,1,4,Yes,Late Delivery
D04733,PAY04733,O04733,Standard,Returned,2,Cash On Delivery,Refunded,2,2,No,Wrong Item
D04734,PAY04734,O04734,Standard,In Transit,10,Mada,Pending,2,2,No,Wrong Item
D04735,PAY04735,O04735,Standard,Returned,2,Debit Card,Refunded,3,8,No,Wrong Item
D04736,PAY04736,O04736,Standard,Returned,9,Credit Card,Pending,1,2,No,N/A
D04737,PAY04737,O04737,Same Day,Delivered,3,Apple Pay,Pending,5,6,No,Late Delivery
D04738,PAY04738,O04738,Same Day,Returned,1,Apple Pay,Refunded,4,3,Yes,Wrong Item
D04739,PAY04739,O04739,Express,Returned,10,Mada,Refunded,5,9,No,Wrong Item
D04740,PAY04740,O04740,Standard,In Transit,10,Cash On Delivery,Refunded,1,3,Yes,Wrong Item
D04741,PAY04741,O04741,Standard,Returned,7,Mada,Paid,4,3,Yes,Wrong Item
D04742,PAY04742,O04742,Standard,Delivered,7,Cash On Delivery,Refunded,4,7,No,Damaged
D04743,PAY04743,O04743,Standard,Delivered,5,STC Pay,Paid,3,6,No,Late Delivery
D04744,PAY04744,O04744,Standard,In Transit,5,Apple Pay,Pending,4,3,Yes,Wrong Item
D04745,PAY04745,O04745,Standard,In Transit,7,Credit Card,Paid,5,6,No,N/A
D04746,PAY04746,O04746,Express,In Transit,7,Apple Pay,Paid,2,7,No,N/A
D04747,PAY04747,O04747,Same Day,Delivered,3,Mada,Paid,5,5,No,Damaged
D04748,PAY04748,O04748,Express,In Transit,10,Cash On Delivery,Pending,1,4,No,N/A
D04749,PAY04749,O04749,Standard,Returned,6,Apple Pay,Paid,3,3,Yes,Wrong Item
D04750,PAY04750,O04750,Express,Returned,4,Credit Card,Refunded,4,10,Yes,Wrong Item
D04751,PAY04751,O04751,Standard,Delivered,3,Apple Pay,Refunded,2,7,Yes,Wrong Item
D04752,PAY04752,O04752,Express,In Transit,5,Credit Card,Paid,4,2,Yes,N/A
D04753,PAY04753,O04753,Express,Returned,3,STC Pay,Refunded,4,5,Yes,N/A
D04754,PAY04754,O04754,Express,Delivered,5,Credit Card,Pending,2,9,Yes,N/A
D04755,PAY04755,O04755,Standard,Delivered,10,STC Pay,Refunded,2,6,No,Wrong Item
D04756,PAY04756,O04756,Same Day,In Transit,9,Credit Card,Pending,4,7,No,Late Delivery
D04757,PAY04757,O04757,Standard,In Transit,7,Credit Card,Paid,1,2,Yes,Damaged
D04758,PAY04758,O04758,Express,Delivered,10,Mada,Paid,1,2,No,Damaged
D04759,PAY04759,O04759,Express,Returned,7,STC Pay,Refunded,5,9,Yes,Wrong Item
D04760,PAY04760,O04760,Express,In Transit,7,Debit Card,Refunded,3,1,No,Wrong Item
D04761,PAY04761,O04761,Standard,In Transit,5,Apple Pay,Refunded,5,9,No,Late Delivery
D04762,PAY04762,O04762,Standard,In Transit,7,Apple Pay,Paid,3,7,Yes,Late Delivery
D04763,PAY04763,O04763,Standard,Returned,3,STC Pay,Paid,5,7,Yes,Wrong Item
D04764,PAY04764,O04764,Same Day,Returned,10,STC Pay,Refunded,1,8,Yes,Late Delivery
D04765,PAY04765,O04765,Same Day,Delivered,2,Debit Card,Pending,3,3,No,Late Delivery
D04766,PAY04766,O04766,Standard,In Transit,1,Credit Card,Pending,2,1,Yes,Late Delivery
D04767,PAY04767,O04767,Standard,In Transit,2,Debit Card,Refunded,2,3,Yes,N/A
D04768,PAY04768,O04768,Standard,Delivered,3,Credit Card,Refunded,4,10,Yes,N/A
D04769,PAY04769,O04769,Same Day,Delivered,9,Mada,Pending,2,8,No,Late Delivery
D04770,PAY04770,O04770,Express,In Transit,5,Mada,Refunded,3,8,No,N/A
D04771,PAY04771,O04771,Standard,Returned,8,STC Pay,Pending,1,8,Yes,Damaged
D04772,PAY04772,O04772,Standard,Delivered,5,Debit Card,Pending,1,8,Yes,Damaged
D04773,PAY04773,O04773,Express,Returned,6,STC Pay,Refunded,2,4,No,Late Delivery
D04774,PAY04774,O04774,Same Day,Delivered,8,Cash On Delivery,Refunded,1,4,Yes,Wrong Item
D04775,PAY04775,O04775,Same Day,In Transit,7,Mada,Pending,1,10,Yes,Damaged
D04776,PAY04776,O04776,Express,Returned,10,STC Pay,Refunded,5,3,No,Wrong Item
D04777,PAY04777,O04777,Same Day,In Transit,6,Debit Card,Pending,4,8,Yes,N/A
D04778,PAY04778,O04778,Standard,Delivered,2,STC Pay,Pending,2,8,Yes,Late Delivery
D04779,PAY04779,O04779,Same Day,Delivered,4,Debit Card,Paid,2,8,Yes,N/A
D04780,PAY04780,O04780,Standard,In Transit,4,Credit Card,Refunded,3,1,Yes,Damaged
D04781,PAY04781,O04781,Express,Delivered,1,Mada,Paid,3,3,Yes,Wrong Item
D04782,PAY04782,O04782,Express,Returned,8,Apple Pay,Refunded,4,5,No,Late Delivery
D04783,PAY04783,O04783,Express,Delivered,8,Mada,Pending,3,4,Yes,Wrong Item
D04784,PAY04784,O04784,Same Day,In Transit,10,Credit Card,Pending,4,7,No,Late Delivery
D04785,PAY04785,O04785,Express,In Transit,6,Debit Card,Refunded,5,4,Yes,Damaged
D04786,PAY04786,O04786,Same Day,Returned,10,Cash On Delivery,Paid,5,9,Yes,Damaged
D04787,PAY04787,O04787,Same Day,Returned,7,Apple Pay,Refunded,2,9,Yes,Wrong Item
D04788,PAY04788,O04788,Standard,Returned,4,STC Pay,Paid,1,4,Yes,N/A
D04789,PAY04789,O04789,Same Day,Delivered,9,Credit Card,Paid,5,3,No,N/A
D04790,PAY04790,O04790,Express,Returned,5,Credit Card,Paid,2,1,Yes,Damaged
D04791,PAY04791,O04791,Standard,Returned,3,STC Pay,Refunded,1,2,Yes,N/A
D04792,PAY04792,O04792,Same Day,In Transit,1,Mada,Paid,4,9,Yes,Wrong Item
D04793,PAY04793,O04793,Express,Delivered,10,Apple Pay,Refunded,2,5,No,Late Delivery
D04794,PAY04794,O04794,Same Day,Delivered,5,Mada,Refunded,3,7,No,Wrong Item
D04795,PAY04795,O04795,Standard,Returned,9,Debit Card,Pending,3,10,Yes,Wrong Item
D04796,PAY04796,O04796,Same Day,Delivered,7,Apple Pay,Pending,2,10,No,Damaged
D04797,PAY04797,O04797,Express,Delivered,10,Cash On Delivery,Refunded,1,9,No,N/A
D04798,PAY04798,O04798,Standard,Delivered,1,STC Pay,Pending,5,6,Yes,N/A
D04799,PAY04799,O04799,Standard,Returned,9,Cash On Delivery,Paid,5,9,Yes,Wrong Item
D04800,PAY04800,O04800,Express,Returned,3,Mada,Paid,4,6,Yes,Wrong Item
D04801,PAY04801,O04801,Express,Returned,2,Apple Pay,Paid,3,3,No,Wrong Item
D04802,PAY04802,O04802,Same Day,Delivered,6,Mada,Paid,4,1,No,N/A
D04803,PAY04803,O04803,Same Day,In Transit,9,Mada,Refunded,2,9,No,Damaged
D04804,PAY04804,O04804,Same Day,Delivered,7,Debit Card,Refunded,2,5,Yes,Damaged
D04805,PAY04805,O04805,Express,Returned,10,Debit Card,Refunded,1,1,Yes,Late Delivery
D04806,PAY04806,O04806,Standard,In Transit,1,Apple Pay,Refunded,1,4,No,Late Delivery
D04807,PAY04807,O04807,Same Day,Returned,10,Cash On Delivery,Refunded,5,9,No,Damaged
D04808,PAY04808,O04808,Express,Returned,5,Apple Pay,Pending,4,5,No,Late Delivery
D04809,PAY04809,O04809,Standard,Delivered,3,Cash On Delivery,Paid,3,6,No,Late Delivery
D04810,PAY04810,O04810,Same Day,In Transit,3,Debit Card,Pending,4,10,Yes,Wrong Item
D04811,PAY04811,O04811,Express,In Transit,5,Debit Card,Pending,2,3,Yes,Damaged
D04812,PAY04812,O04812,Express,Delivered,9,STC Pay,Refunded,2,6,Yes,Wrong Item
D04813,PAY04813,O04813,Same Day,Returned,9,Mada,Paid,4,5,No,Damaged
D04814,PAY04814,O04814,Standard,Delivered,9,Apple Pay,Pending,2,7,Yes,N/A
D04815,PAY04815,O04815,Express,Delivered,8,STC Pay,Pending,2,1,No,Late Delivery
D04816,PAY04816,O04816,Same Day,Delivered,5,STC Pay,Refunded,1,9,Yes,Late Delivery
D04817,PAY04817,O04817,Same Day,In Transit,7,Apple Pay,Refunded,3,8,No,N/A
D04818,PAY04818,O04818,Express,Delivered,4,Credit Card,Refunded,3,3,Yes,Wrong Item
D04819,PAY04819,O04819,Express,Delivered,8,Debit Card,Pending,4,9,Yes,N/A
D04820,PAY04820,O04820,Same Day,Returned,9,STC Pay,Paid,5,7,No,Damaged
D04821,PAY04821,O04821,Same Day,In Transit,5,Credit Card,Paid,5,4,Yes,Damaged
D04822,PAY04822,O04822,Same Day,Delivered,9,Mada,Pending,3,1,Yes,Late Delivery
D04823,PAY04823,O04823,Standard,In Transit,3,Credit Card,Pending,1,1,No,Damaged
D04824,PAY04824,O04824,Express,Delivered,3,Apple Pay,Refunded,2,7,Yes,Damaged
D04825,PAY04825,O04825,Same Day,In Transit,4,Cash On Delivery,Paid,5,2,No,Wrong Item
D04826,PAY04826,O04826,Same Day,In Transit,6,Apple Pay,Refunded,3,8,No,Late Delivery
D04827,PAY04827,O04827,Same Day,Delivered,3,Cash On Delivery,Refunded,1,1,Yes,N/A
D04828,PAY04828,O04828,Express,In Transit,7,Mada,Pending,4,10,No,N/A
D04829,PAY04829,O04829,Express,Delivered,9,Credit Card,Refunded,2,5,No,Wrong Item
D04830,PAY04830,O04830,Standard,Delivered,2,Apple Pay,Pending,1,10,Yes,Late Delivery
D04831,PAY04831,O04831,Express,Returned,8,Mada,Paid,3,3,No,Late Delivery
D04832,PAY04832,O04832,Express,Returned,3,Debit Card,Paid,5,8,Yes,Wrong Item
D04833,PAY04833,O04833,Standard,In Transit,5,Mada,Refunded,1,7,No,Damaged
D04834,PAY04834,O04834,Standard,In Transit,7,Apple Pay,Refunded,1,1,No,Wrong Item
D04835,PAY04835,O04835,Same Day,In Transit,7,Mada,Refunded,2,5,Yes,Wrong Item
D04836,PAY04836,O04836,Express,Delivered,2,Debit Card,Refunded,3,1,No,Wrong Item
D04837,PAY04837,O04837,Standard,In Transit,4,Mada,Refunded,4,5,Yes,N/A
D04838,PAY04838,O04838,Standard,In Transit,3,Credit Card,Paid,2,2,No,Wrong Item
D04839,PAY04839,O04839,Express,In Transit,10,Apple Pay,Paid,1,1,No,Damaged
D04840,PAY04840,O04840,Standard,Returned,4,Credit Card,Pending,1,8,No,N/A
D04841,PAY04841,O04841,Express,Returned,5,STC Pay,Pending,3,10,Yes,Wrong Item
D04842,PAY04842,O04842,Same Day,Delivered,2,Apple Pay,Refunded,4,9,Yes,Late Delivery
D04843,PAY04843,O04843,Same Day,Delivered,2,Cash On Delivery,Paid,5,10,No,N/A
D04844,PAY04844,O04844,Express,Delivered,10,Apple Pay,Pending,5,7,No,N/A
D04845,PAY04845,O04845,Same Day,In Transit,3,Cash On Delivery,Refunded,5,6,No,N/A
D04846,PAY04846,O04846,Express,In Transit,3,Mada,Paid,4,2,Yes,N/A
D04847,PAY04847,O04847,Standard,In Transit,1,Mada,Pending,3,9,No,Wrong Item
D04848,PAY04848,O04848,Same Day,Delivered,6,Cash On Delivery,Paid,3,5,Yes,Damaged
D04849,PAY04849,O04849,Express,Delivered,10,Credit Card,Pending,5,7,Yes,Wrong Item
D04850,PAY04850,O04850,Standard,Returned,2,Credit Card,Paid,3,1,Yes,Wrong Item
D04851,PAY04851,O04851,Standard,Delivered,10,Mada,Refunded,1,2,No,Wrong Item
D04852,PAY04852,O04852,Same Day,In Transit,1,STC Pay,Pending,2,1,No,Wrong Item
D04853,PAY04853,O04853,Standard,Returned,1,Cash On Delivery,Refunded,4,8,No,Late Delivery
D04854,PAY04854,O04854,Standard,In Transit,5,Cash On Delivery,Paid,2,2,Yes,N/A
D04855,PAY04855,O04855,Express,Delivered,2,Mada,Paid,2,6,Yes,Wrong Item
D04856,PAY04856,O04856,Standard,Delivered,10,Cash On Delivery,Pending,5,2,Yes,Damaged
D04857,PAY04857,O04857,Same Day,In Transit,6,Apple Pay,Paid,4,7,No,Late Delivery
D04858,PAY04858,O04858,Express,Returned,3,Apple Pay,Refunded,1,8,Yes,N/A
D04859,PAY04859,O04859,Same Day,In Transit,5,Debit Card,Paid,1,10,No,Late Delivery
D04860,PAY04860,O04860,Standard,Returned,8,Mada,Pending,3,8,No,Late Delivery
D04861,PAY04861,O04861,Express,Returned,1,Apple Pay,Pending,2,8,No,Wrong Item
D04862,PAY04862,O04862,Express,In Transit,6,Mada,Paid,2,2,No,Damaged
D04863,PAY04863,O04863,Express,In Transit,8,Credit Card,Refunded,4,9,Yes,Damaged
D04864,PAY04864,O04864,Standard,Returned,1,Debit Card,Refunded,4,10,Yes,Wrong Item
D04865,PAY04865,O04865,Express,Returned,10,Debit Card,Paid,4,3,Yes,Wrong Item
D04866,PAY04866,O04866,Standard,In Transit,7,Cash On Delivery,Paid,4,6,No,Damaged
D04867,PAY04867,O04867,Same Day,In Transit,6,STC Pay,Paid,2,6,No,N/A
D04868,PAY04868,O04868,Same Day,In Transit,5,STC Pay,Refunded,1,8,No,Late Delivery
D04869,PAY04869,O04869,Standard,Delivered,8,Credit Card,Pending,3,4,No,N/A
D04870,PAY04870,O04870,Standard,In Transit,7,STC Pay,Refunded,3,8,No,Damaged
D04871,PAY04871,O04871,Express,Delivered,2,Debit Card,Pending,3,2,Yes,Damaged
D04872,PAY04872,O04872,Standard,Delivered,3,Apple Pay,Pending,3,10,Yes,N/A
D04873,PAY04873,O04873,Express,Delivered,4,Debit Card,Refunded,4,3,Yes,N/A
D04874,PAY04874,O04874,Same Day,Returned,3,Apple Pay,Paid,5,6,Yes,Late Delivery
D04875,PAY04875,O04875,Express,Returned,7,STC Pay,Paid,4,2,Yes,Wrong Item
D04876,PAY04876,O04876,Express,Returned,9,STC Pay,Refunded,3,2,No,Late Delivery
D04877,PAY04877,O04877,Standard,Delivered,5,Cash On Delivery,Pending,1,4,No,Wrong Item
D04878,PAY04878,O04878,Express,Delivered,8,Mada,Refunded,2,3,Yes,Wrong Item
D04879,PAY04879,O04879,Standard,Delivered,5,Credit Card,Refunded,3,9,Yes,Late Delivery
D04880,PAY04880,O04880,Express,Delivered,7,Credit Card,Pending,4,3,Yes,N/A
D04881,PAY04881,O04881,Same Day,In Transit,8,Mada,Refunded,4,4,Yes,Damaged
D04882,PAY04882,O04882,Standard,Delivered,10,Apple Pay,Pending,2,3,Yes,Wrong Item
D04883,PAY04883,O04883,Express,In Transit,3,Apple Pay,Refunded,2,2,Yes,N/A
D04884,PAY04884,O04884,Same Day,Returned,3,Cash On Delivery,Paid,4,7,Yes,Late Delivery
D04885,PAY04885,O04885,Same Day,Returned,10,Mada,Refunded,5,2,Yes,Wrong Item
D04886,PAY04886,O04886,Express,Returned,3,Apple Pay,Pending,1,3,Yes,Late Delivery
D04887,PAY04887,O04887,Express,Delivered,9,Debit Card,Paid,5,6,No,Late Delivery
D04888,PAY04888,O04888,Standard,Delivered,10,Credit Card,Refunded,4,2,Yes,Damaged
D04889,PAY04889,O04889,Standard,In Transit,8,Credit Card,Paid,4,3,No,Wrong Item
D04890,PAY04890,O04890,Same Day,Returned,8,STC Pay,Paid,4,2,Yes,N/A
D04891,PAY04891,O04891,Standard,In Transit,10,Cash On Delivery,Pending,1,7,No,Wrong Item
D04892,PAY04892,O04892,Standard,In Transit,5,Debit Card,Pending,3,6,No,Late Delivery
D04893,PAY04893,O04893,Same Day,Delivered,5,Apple Pay,Pending,2,6,Yes,N/A
D04894,PAY04894,O04894,Same Day,Delivered,9,Credit Card,Paid,1,1,No,Wrong Item
D04895,PAY04895,O04895,Express,Delivered,2,Cash On Delivery,Pending,2,10,No,N/A
D04896,PAY04896,O04896,Same Day,Returned,6,Apple Pay,Paid,3,3,No,N/A
D04897,PAY04897,O04897,Express,Delivered,10,Mada,Paid,2,5,Yes,Late Delivery
D04898,PAY04898,O04898,Standard,In Transit,1,STC Pay,Pending,1,9,Yes,Late Delivery
D04899,PAY04899,O04899,Standard,Delivered,3,Cash On Delivery,Refunded,4,5,No,Wrong Item
D04900,PAY04900,O04900,Same Day,Returned,9,Cash On Delivery,Pending,1,3,No,Damaged
D04901,PAY04901,O04901,Same Day,In Transit,9,Credit Card,Paid,5,5,Yes,Wrong Item
D04902,PAY04902,O04902,Same Day,Returned,2,Mada,Refunded,1,7,Yes,Damaged
D04903,PAY04903,O04903,Express,Delivered,6,Credit Card,Pending,3,3,No,Wrong Item
D04904,PAY04904,O04904,Standard,Returned,1,Mada,Pending,2,7,Yes,Damaged
D04905,PAY04905,O04905,Same Day,In Transit,3,Mada,Paid,2,1,Yes,N/A
D04906,PAY04906,O04906,Standard,Delivered,4,Mada,Paid,2,9,No,N/A
D04907,PAY04907,O04907,Express,Returned,1,Cash On Delivery,Pending,5,4,Yes,Damaged
D04908,PAY04908,O04908,Same Day,Delivered,6,Mada,Paid,4,2,Yes,Damaged
D04909,PAY04909,O04909,Same Day,Delivered,1,Debit Card,Refunded,2,1,No,N/A
D04910,PAY04910,O04910,Express,Delivered,4,Mada,Paid,3,5,Yes,Late Delivery
D04911,PAY04911,O04911,Same Day,Returned,10,Debit Card,Paid,5,9,No,Damaged
D04912,PAY04912,O04912,Same Day,Delivered,7,Debit Card,Refunded,3,10,Yes,N/A
D04913,PAY04913,O04913,Standard,Returned,7,Debit Card,Pending,2,2,No,Damaged
D04914,PAY04914,O04914,Same Day,Returned,6,Cash On Delivery,Paid,5,3,Yes,Late Delivery
D04915,PAY04915,O04915,Standard,In Transit,1,Credit Card,Paid,3,3,Yes,Late Delivery
D04916,PAY04916,O04916,Standard,Returned,10,Cash On Delivery,Pending,5,1,No,N/A
D04917,PAY04917,O04917,Same Day,Returned,4,Debit Card,Paid,5,4,Yes,Damaged
D04918,PAY04918,O04918,Standard,Delivered,4,Debit Card,Refunded,4,5,Yes,Late Delivery
D04919,PAY04919,O04919,Standard,In Transit,8,Credit Card,Pending,4,2,No,N/A
D04920,PAY04920,O04920,Standard,In Transit,5,Cash On Delivery,Refunded,5,5,Yes,Damaged
D04921,PAY04921,O04921,Express,Delivered,8,STC Pay,Pending,1,1,No,Damaged
D04922,PAY04922,O04922,Express,In Transit,9,Cash On Delivery,Pending,1,4,Yes,Wrong Item
D04923,PAY04923,O04923,Standard,In Transit,3,Cash On Delivery,Pending,4,4,Yes,Wrong Item
D04924,PAY04924,O04924,Express,In Transit,9,Debit Card,Pending,3,6,Yes,Wrong Item
D04925,PAY04925,O04925,Standard,Delivered,1,Debit Card,Paid,5,10,No,Late Delivery
D04926,PAY04926,O04926,Express,Returned,9,Debit Card,Paid,4,3,No,N/A
D04927,PAY04927,O04927,Standard,Returned,1,Cash On Delivery,Refunded,1,10,No,N/A
D04928,PAY04928,O04928,Standard,In Transit,4,Credit Card,Pending,3,10,Yes,Damaged
D04929,PAY04929,O04929,Express,Returned,8,Credit Card,Refunded,5,8,No,N/A
D04930,PAY04930,O04930,Same Day,In Transit,7,Apple Pay,Refunded,1,4,No,Wrong Item
D04931,PAY04931,O04931,Express,Delivered,7,Credit Card,Paid,5,6,No,Damaged
D04932,PAY04932,O04932,Express,In Transit,8,Debit Card,Pending,1,8,Yes,Late Delivery
D04933,PAY04933,O04933,Standard,Returned,6,Apple Pay,Pending,1,4,No,Late Delivery
D04934,PAY04934,O04934,Standard,Returned,3,Cash On Delivery,Paid,2,4,No,Late Delivery
D04935,PAY04935,O04935,Express,Returned,2,Cash On Delivery,Paid,5,1,No,N/A
D04936,PAY04936,O04936,Same Day,Returned,10,STC Pay,Refunded,2,5,No,Late Delivery
D04937,PAY04937,O04937,Same Day,Returned,5,Mada,Pending,4,8,Yes,N/A
D04938,PAY04938,O04938,Same Day,Delivered,6,Credit Card,Pending,5,7,Yes,Damaged
D04939,PAY04939,O04939,Standard,Returned,10,Debit Card,Refunded,3,2,No,Damaged
D04940,PAY04940,O04940,Standard,Delivered,10,Apple Pay,Refunded,3,10,No,N/A
D04941,PAY04941,O04941,Express,Returned,9,Debit Card,Paid,1,1,No,Damaged
D04942,PAY04942,O04942,Same Day,Returned,5,Cash On Delivery,Paid,5,9,No,N/A
D04943,PAY04943,O04943,Standard,In Transit,3,Apple Pay,Refunded,1,10,Yes,Wrong Item
D04944,PAY04944,O04944,Express,In Transit,4,Credit Card,Refunded,3,10,No,Damaged
D04945,PAY04945,O04945,Standard,In Transit,10,Apple Pay,Refunded,5,8,Yes,Late Delivery
D04946,PAY04946,O04946,Standard,Delivered,3,STC Pay,Pending,1,1,Yes,Late Delivery
D04947,PAY04947,O04947,Express,In Transit,1,Mada,Pending,2,9,Yes,N/A
D04948,PAY04948,O04948,Express,Returned,3,STC Pay,Pending,5,4,Yes,Late Delivery
D04949,PAY04949,O04949,Same Day,Returned,1,Debit Card,Refunded,4,8,Yes,Late Delivery
D04950,PAY04950,O04950,Same Day,In Transit,2,Credit Card,Paid,1,3,Yes,Damaged
D04951,PAY04951,O04951,Express,Delivered,4,Apple Pay,Refunded,1,2,No,Damaged
D04952,PAY04952,O04952,Express,In Transit,3,Debit Card,Pending,5,1,No,N/A
D04953,PAY04953,O04953,Express,Delivered,7,Credit Card,Paid,3,8,No,Damaged
D04954,PAY04954,O04954,Standard,Delivered,2,STC Pay,Paid,1,3,No,N/A
D04955,PAY04955,O04955,Standard,Delivered,4,Debit Card,Refunded,2,2,No,N/A
D04956,PAY04956,O04956,Same Day,In Transit,6,STC Pay,Pending,1,3,No,N/A
D04957,PAY04957,O04957,Standard,Delivered,2,Cash On Delivery,Paid,4,4,No,Wrong Item
D04958,PAY04958,O04958,Express,Delivered,9,STC Pay,Pending,3,9,No,Late Delivery
D04959,PAY04959,O04959,Express,Returned,7,Credit Card,Paid,2,2,Yes,N/A
D04960,PAY04960,O04960,Standard,Returned,10,Mada,Pending,1,9,Yes,N/A
D04961,PAY04961,O04961,Express,Returned,4,Debit Card,Pending,1,10,Yes,Late Delivery
D04962,PAY04962,O04962,Same Day,In Transit,2,Apple Pay,Paid,2,8,Yes,Wrong Item
