Order_ID,Order_Date,Customer_ID,Product_ID,Employee_ID,Branch_ID,Payment_ID,Delivery_ID,Quantity,Unit_Price,Discount,Sales_Amount,Cost,Profit,Sales_Target,Order_Status
O04112,8/2/2023 0:00,C1130,P037,E056,B14,PAY04112,D04112,4,134.75,0.2,431.2,334.45,96.75,2996,Pending
O04113,1/20/2020 0:00,C0463,P185,E145,B11,PAY04113,D04113,2,762.04,0.1,1371.67,1110.56,261.11,2136,Cancelled
O04114,3/27/2025 0:00,C0871,P140,E033,B14,PAY04114,D04114,1,1062.87,0.11,945.95,658.66,287.29,4302,Pending
O04115,2/28/2023 0:00,C0618,P187,E138,B09,PAY04115,D04115,1,164.8,0.05,156.56,131.18,25.38,2005,Cancelled
O04116,11/3/2023 0:00,C0610,P094,E029,B05,PAY04116,D04116,2,1450.24,0.08,2668.44,1721.85,946.59,3552,Cancelled
O04117,9/2/2022 0:00,C0022,P250,E116,B03,PAY04117,D04117,4,1198.46,0.16,4026.83,3378.77,648.06,3914,Delivered
O04118,7/8/2021 0:00,C0444,P255,E012,B14,PAY04118,D04118,2,787.01,0.11,1400.88,1238.39,162.49,2330,Pending
O04119,5/31/2020 0:00,C0885,P224,E011,B14,PAY04119,D04119,5,780.89,0.11,3474.96,2677.2,797.76,4751,Pending
O04120,3/28/2025 0:00,C0357,P243,E053,B06,PAY04120,D04120,5,86.36,0.1,388.62,297.22,91.4,623,Pending
O04121,7/22/2023 0:00,C1110,P165,E046,B11,PAY04121,D04121,1,764.24,0.16,641.96,424.74,217.22,3831,Cancelled
O04122,5/23/2025 0:00,C0540,P253,E127,B06,PAY04122,D04122,1,1267.55,0.01,1254.87,973.93,280.94,3597,Pending
O04123,11/15/2023 0:00,C0750,P099,E017,B07,PAY04123,D04123,3,823.18,0.16,2074.41,1253.64,820.77,1478,Cancelled
O04124,7/19/2024 0:00,C0648,P085,E147,B05,PAY04124,D04124,5,722.44,0.14,3106.49,2023.62,1082.87,1199,Cancelled
O04125,9/17/2020 0:00,C0667,P034,E020,B12,PAY04125,D04125,3,545.51,0.08,1505.61,1072.88,432.73,576,Pending
O04126,5/4/2025 0:00,C0130,P284,E007,B08,PAY04126,D04126,2,816.27,0.13,1420.31,1222.83,197.48,1737,Pending
O04127,12/11/2022 0:00,C0533,P267,E046,B09,PAY04127,D04127,3,492.64,0,1477.92,1261.74,216.18,4667,Cancelled
O04128,2/19/2020 0:00,C0436,P194,E093,B13,PAY04128,D04128,3,1483.55,0.01,4406.14,3558.33,847.81,2939,Cancelled
O04129,6/10/2023 0:00,C0156,P127,E113,B09,PAY04129,D04129,2,124.59,0.16,209.31,141.45,67.86,3958,Cancelled
O04130,2/6/2023 0:00,C0388,P201,E128,B11,PAY04130,D04130,3,1245.08,0.03,3623.18,2450.34,1172.84,4582,Cancelled
O04131,8/16/2021 0:00,C0969,P185,E104,B01,PAY04131,D04131,3,581.18,0.08,1604.06,1287.16,316.9,2475,Pending
O04132,2/3/2021 0:00,C0856,P245,E069,B12,PAY04132,D04132,1,760.03,0.17,630.82,408.02,222.8,2195,Cancelled
O04133,6/26/2024 0:00,C1012,P105,E056,B14,PAY04133,D04133,4,478.65,0.04,1838.02,1425.25,412.77,2406,Pending
O04134,8/14/2022 0:00,C1011,P065,E067,B01,PAY04134,D04134,4,1297.25,0.12,4566.32,2859.96,1706.36,3633,Pending
O04135,5/7/2021 0:00,C1037,P268,E106,B14,PAY04135,D04135,1,525.84,0.08,483.77,397.94,85.83,1757,Delivered
O04136,8/4/2023 0:00,C0992,P040,E065,B03,PAY04136,D04136,5,1006.9,0.07,4682.09,3291.66,1390.43,2403,Pending
O04137,10/5/2020 0:00,C0192,P112,E026,B02,PAY04137,D04137,2,1480.62,0.11,2635.5,2324.06,311.44,4522,Pending
O04138,9/3/2021 0:00,C0495,P297,E062,B12,PAY04138,D04138,5,1027.79,0.16,4316.72,3094.32,1222.4,2661,Delivered
O04139,11/20/2023 0:00,C0396,P276,E011,B02,PAY04139,D04139,5,1396.56,0.11,6214.69,4480.69,1734,1685,Cancelled
O04140,6/29/2023 0:00,C0161,P059,E070,B09,PAY04140,D04140,1,930.53,0.07,865.39,706.63,158.76,1217,Pending
O04141,5/20/2024 0:00,C0330,P297,E079,B08,PAY04141,D04141,5,1243.75,0.11,5534.69,4024.56,1510.13,4187,Cancelled
O04142,5/12/2021 0:00,C0596,P166,E072,B12,PAY04142,D04142,2,1142.48,0.08,2102.16,1861.6,240.56,3971,Delivered
O04143,11/25/2024 0:00,C0497,P016,E044,B08,PAY04143,D04143,5,351.05,0.02,1720.14,1299.29,420.85,4172,Cancelled
O04144,11/5/2023 0:00,C0643,P242,E127,B10,PAY04144,D04144,4,1181.86,0.06,4443.79,3307.89,1135.9,3915,Cancelled
O04145,9/11/2025 0:00,C0385,P145,E096,B10,PAY04145,D04145,2,210.54,0.01,416.87,298.01,118.86,2642,Pending
O04146,3/31/2021 0:00,C1161,P170,E008,B03,PAY04146,D04146,4,1234.42,0.17,4098.27,3017.78,1080.49,3893,Cancelled
O04147,3/7/2020 0:00,C0113,P063,E036,B13,PAY04147,D04147,3,1326.15,0.05,3779.53,2703.24,1076.29,1838,Cancelled
O04148,4/8/2022 0:00,C1149,P136,E144,B07,PAY04148,D04148,4,1165.15,0.16,3914.9,3127.58,787.32,2712,Pending
O04149,11/21/2021 0:00,C0775,P025,E002,B15,PAY04149,D04149,3,748.43,0.14,1930.95,1635.49,295.46,1449,Cancelled
O04150,4/24/2021 0:00,C0246,P083,E012,B13,PAY04150,D04150,3,707.06,0.11,1887.85,1176.31,711.54,1681,Pending
O04151,2/11/2023 0:00,C0487,P216,E124,B06,PAY04151,D04151,5,355.73,0.18,1458.49,1136.41,322.08,4922,Cancelled
O04152,9/11/2021 0:00,C0879,P002,E018,B01,PAY04152,D04152,1,40.25,0.14,34.62,24.48,10.14,2941,Pending
O04153,10/8/2021 0:00,C0512,P197,E127,B09,PAY04153,D04153,1,313.71,0.01,310.57,274.96,35.61,3759,Cancelled
O04154,12/13/2025 0:00,C0953,P129,E086,B03,PAY04154,D04154,1,321.81,0.19,260.67,224.46,36.21,3524,Cancelled
O04155,6/17/2024 0:00,C0572,P005,E006,B14,PAY04155,D04155,3,1242.91,0.13,3244,2152.71,1091.29,1339,Pending
O04156,4/26/2023 0:00,C0437,P177,E127,B11,PAY04156,D04156,5,989.08,0.1,4450.86,3147.52,1303.34,2718,Cancelled
O04157,1/20/2021 0:00,C0821,P291,E116,B05,PAY04157,D04157,1,1101.1,0.08,1013.01,677.55,335.46,1981,Cancelled
O04158,2/21/2025 0:00,C0892,P211,E078,B10,PAY04158,D04158,3,1221,0.07,3406.59,2999.91,406.68,3765,Delivered
O04159,12/22/2023 0:00,C0464,P291,E064,B05,PAY04159,D04159,1,702.26,0.14,603.94,494.45,109.49,4959,Pending
O04160,4/15/2024 0:00,C0234,P195,E111,B13,PAY04160,D04160,4,603.92,0.05,2294.9,1502.61,792.29,1892,Cancelled
O04161,1/11/2020 0:00,C0083,P151,E115,B11,PAY04161,D04161,5,902,0.08,4149.2,3576.42,572.78,4639,Cancelled
O04162,2/9/2025 0:00,C0430,P078,E136,B06,PAY04162,D04162,3,885.8,0.18,2179.07,1759.86,419.21,2222,Pending
O04163,12/25/2021 0:00,C0331,P061,E068,B14,PAY04163,D04163,4,997.11,0.03,3868.79,2899.04,969.75,756,Cancelled
O04164,3/15/2022 0:00,C0093,P196,E116,B07,PAY04164,D04164,3,532.55,0.01,1581.67,1062.15,519.52,4317,Cancelled
O04165,6/8/2022 0:00,C0509,P015,E124,B14,PAY04165,D04165,1,1270.88,0.05,1207.34,732.32,475.02,3395,Cancelled
O04166,9/14/2024 0:00,C1150,P008,E015,B11,PAY04166,D04166,2,1483.75,0.1,2670.75,2039.49,631.26,4642,Cancelled
O04167,10/29/2021 0:00,C0213,P150,E072,B04,PAY04167,D04167,1,442.42,0.05,420.3,354.71,65.59,1508,Cancelled
O04168,2/27/2021 0:00,C0187,P209,E041,B14,PAY04168,D04168,3,917.57,0.1,2477.44,2184.34,293.1,2812,Cancelled
O04169,1/22/2025 0:00,C0542,P022,E111,B02,PAY04169,D04169,3,1055.07,0.01,3133.56,2100.38,1033.18,1144,Delivered
O04170,6/10/2024 0:00,C0710,P045,E117,B14,PAY04170,D04170,5,1130.55,0.13,4917.89,4249.21,668.68,1442,Cancelled
O04171,8/27/2020 0:00,C0655,P038,E070,B01,PAY04171,D04171,3,581.4,0.15,1482.57,1123.78,358.79,1597,Delivered
O04172,1/22/2021 0:00,C0140,P091,E135,B07,PAY04172,D04172,5,1379.75,0.01,6829.76,4932.67,1897.09,3196,Delivered
O04173,2/22/2025 0:00,C0634,P035,E039,B09,PAY04173,D04173,5,1152.43,0.12,5070.69,3931.72,1138.97,4907,Delivered
O04174,5/17/2024 0:00,C0389,P069,E100,B15,PAY04174,D04174,2,1398.68,0.04,2685.47,2030.36,655.11,2869,Pending
O04175,5/21/2020 0:00,C0436,P223,E093,B15,PAY04175,D04175,5,217.67,0.11,968.63,717.09,251.54,4851,Cancelled
O04176,10/16/2025 0:00,C1156,P299,E141,B15,PAY04176,D04176,5,1237.52,0.08,5692.59,4910.96,781.63,2617,Cancelled
O04177,12/10/2023 0:00,C0850,P052,E146,B04,PAY04177,D04177,3,487.15,0.08,1344.53,868.63,475.9,2903,Pending
O04178,6/9/2020 0:00,C0171,P133,E011,B09,PAY04178,D04178,2,1316.66,0.14,2264.66,1776.6,488.06,3054,Pending
O04179,9/29/2025 0:00,C0940,P093,E117,B05,PAY04179,D04179,4,255.69,0.1,920.48,807.22,113.26,3461,Cancelled
O04180,2/26/2020 0:00,C0962,P274,E146,B15,PAY04180,D04180,3,863.29,0.18,2123.69,1871.94,251.75,4657,Pending
O04181,1/22/2021 0:00,C0810,P022,E024,B09,PAY04181,D04181,2,206.61,0.1,371.9,304.26,67.64,4924,Pending
O04182,3/8/2022 0:00,C0115,P097,E039,B11,PAY04182,D04182,1,998.88,0.2,799.1,654.6,144.5,4216,Delivered
O04183,11/6/2020 0:00,C0873,P162,E043,B10,PAY04183,D04183,1,409.94,0.13,356.65,243.09,113.56,3766,Pending
O04184,9/19/2021 0:00,C1182,P023,E060,B05,PAY04184,D04184,4,1264.25,0.15,4298.45,3149.24,1149.21,2306,Pending
O04185,8/26/2021 0:00,C0492,P291,E021,B06,PAY04185,D04185,2,302.64,0.04,581.07,416.63,164.44,3307,Pending
O04186,2/16/2020 0:00,C0328,P163,E150,B04,PAY04186,D04186,1,266.56,0.13,231.91,206,25.91,1480,Delivered
O04187,6/11/2024 0:00,C0689,P255,E084,B11,PAY04187,D04187,2,120.66,0.17,200.3,156.52,43.78,3962,Delivered
O04188,5/14/2022 0:00,C0772,P121,E111,B04,PAY04188,D04188,5,376.69,0.05,1789.28,1425.2,364.08,2870,Delivered
O04189,4/8/2022 0:00,C0856,P079,E024,B09,PAY04189,D04189,2,1238.01,0.02,2426.5,1587.68,838.82,2395,Cancelled
O04190,8/11/2022 0:00,C0919,P066,E014,B14,PAY04190,D04190,5,1131.96,0.19,4584.44,3676.9,907.54,2941,Pending
O04191,7/30/2024 0:00,C0102,P147,E137,B10,PAY04191,D04191,4,304.71,0.17,1011.64,792.08,219.56,2097,Delivered
O04192,8/23/2022 0:00,C0830,P190,E044,B07,PAY04192,D04192,3,459.45,0.08,1268.08,1049.55,218.53,809,Pending
O04193,8/21/2023 0:00,C0737,P171,E081,B02,PAY04193,D04193,1,840.74,0.05,798.7,587.17,211.53,2668,Pending
O04194,6/20/2025 0:00,C0252,P299,E067,B03,PAY04194,D04194,5,384.53,0.11,1711.16,1136.67,574.49,1009,Pending
O04195,2/19/2023 0:00,C0938,P244,E039,B01,PAY04195,D04195,4,1135.3,0.07,4223.32,2950.06,1273.26,4887,Delivered
O04196,7/29/2020 0:00,C0184,P049,E077,B12,PAY04196,D04196,5,1293.35,0.07,6014.08,4334.91,1679.17,3307,Cancelled
O04197,10/2/2025 0:00,C0220,P054,E027,B07,PAY04197,D04197,1,129.86,0.01,128.56,90.08,38.48,4859,Pending
O04198,5/4/2021 0:00,C0235,P089,E122,B14,PAY04198,D04198,1,72.82,0.08,66.99,51.71,15.28,882,Cancelled
O04199,10/18/2024 0:00,C0665,P165,E147,B04,PAY04199,D04199,2,1377.69,0.14,2369.63,1649.46,720.17,2923,Pending
O04200,7/16/2024 0:00,C0119,P160,E133,B06,PAY04200,D04200,5,627.18,0.01,3104.54,2569.29,535.25,3245,Pending
O04201,7/18/2024 0:00,C0180,P176,E109,B09,PAY04201,D04201,5,1073.32,0.13,4668.94,3808.24,860.7,2260,Pending
O04202,11/2/2025 0:00,C0638,P148,E082,B01,PAY04202,D04202,2,83.4,0.19,135.11,87.16,47.95,3026,Delivered
O04203,4/21/2025 0:00,C0721,P054,E087,B07,PAY04203,D04203,5,446.91,0.17,1854.68,1417.63,437.05,3341,Delivered
O04204,11/6/2023 0:00,C1003,P167,E118,B01,PAY04204,D04204,4,426.8,0.07,1587.7,1423,164.7,4875,Pending
O04205,7/2/2022 0:00,C0344,P207,E059,B13,PAY04205,D04205,1,314.95,0.08,289.75,187.81,101.94,1404,Cancelled
O04206,2/26/2021 0:00,C0169,P190,E074,B03,PAY04206,D04206,4,530.56,0.06,1994.91,1489.71,505.2,3299,Pending
O04207,3/27/2023 0:00,C0522,P162,E011,B14,PAY04207,D04207,3,1143.21,0.05,3258.15,2380.89,877.26,3358,Delivered
O04208,8/26/2024 0:00,C0959,P126,E081,B03,PAY04208,D04208,1,604.47,0.2,483.58,356.31,127.27,2567,Pending
O04209,12/28/2021 0:00,C0234,P183,E098,B09,PAY04209,D04209,1,362.31,0.11,322.46,205.34,117.12,898,Cancelled
O04210,6/1/2025 0:00,C0507,P126,E143,B15,PAY04210,D04210,2,801.94,0.19,1299.14,1105.93,193.21,536,Pending
O04211,12/5/2021 0:00,C0929,P179,E098,B14,PAY04211,D04211,5,1226.49,0.04,5887.15,3789.01,2098.14,1517,Pending
O04212,9/12/2025 0:00,C1012,P178,E001,B15,PAY04212,D04212,2,621.85,0.13,1082.02,711.09,370.93,601,Cancelled
O04213,2/27/2025 0:00,C0541,P189,E088,B07,PAY04213,D04213,2,1035.2,0.09,1884.06,1271.91,612.15,3097,Pending
O04214,9/1/2024 0:00,C0768,P256,E060,B07,PAY04214,D04214,1,612.42,0.11,545.05,358.03,187.02,4408,Pending
O04215,7/15/2020 0:00,C0557,P090,E145,B10,PAY04215,D04215,5,1097.32,0.11,4883.07,3907.34,975.73,632,Cancelled
O04216,12/19/2022 0:00,C1114,P075,E023,B13,PAY04216,D04216,3,344.87,0.19,838.03,630.4,207.63,644,Pending
O04217,10/5/2022 0:00,C0568,P212,E055,B05,PAY04217,D04217,3,917,0.02,2695.98,1860.86,835.12,4445,Delivered
O04218,9/14/2020 0:00,C1029,P150,E030,B12,PAY04218,D04218,1,789.24,0,789.24,498.46,290.78,4075,Cancelled
O04219,8/28/2024 0:00,C0301,P203,E074,B08,PAY04219,D04219,3,911.33,0.02,2679.31,2024.78,654.53,3513,Pending
O04220,12/26/2023 0:00,C0905,P208,E002,B07,PAY04220,D04220,3,469.95,0.07,1311.16,932.1,379.06,577,Pending
O04221,5/5/2023 0:00,C0301,P110,E034,B10,PAY04221,D04221,3,233.84,0.06,659.43,448.7,210.73,2828,Delivered
O04222,5/13/2025 0:00,C0963,P201,E013,B07,PAY04222,D04222,4,893.1,0.15,3036.54,2492.57,543.97,4531,Cancelled
O04223,10/17/2025 0:00,C0939,P209,E055,B09,PAY04223,D04223,4,78.4,0,313.6,250.85,62.75,3370,Pending
O04224,8/20/2022 0:00,C0315,P211,E140,B14,PAY04224,D04224,2,289.06,0.19,468.28,307.36,160.92,4654,Pending
O04225,10/20/2023 0:00,C0404,P058,E114,B01,PAY04225,D04225,2,1336.03,0.03,2591.9,2170.47,421.43,4738,Pending
O04226,4/23/2020 0:00,C0347,P185,E014,B09,PAY04226,D04226,3,281.84,0.07,786.33,679.89,106.44,3172,Delivered
O04227,3/19/2025 0:00,C0622,P062,E144,B02,PAY04227,D04227,1,1403.59,0.13,1221.12,882.39,338.73,2289,Cancelled
O04228,2/17/2021 0:00,C0964,P153,E114,B04,PAY04228,D04228,2,948.88,0.01,1878.78,1221.9,656.88,4632,Cancelled
O04229,4/24/2023 0:00,C0708,P192,E091,B11,PAY04229,D04229,1,359.59,0.03,348.8,250.33,98.47,1072,Delivered
O04230,2/15/2022 0:00,C0239,P085,E123,B01,PAY04230,D04230,3,995.89,0.05,2838.29,1877.39,960.9,1881,Cancelled
O04231,10/16/2020 0:00,C0713,P226,E019,B04,PAY04231,D04231,1,1011.6,0.03,981.25,749.31,231.94,1502,Delivered
O04232,5/27/2024 0:00,C1049,P153,E142,B09,PAY04232,D04232,1,950.91,0.07,884.35,539.06,345.29,715,Pending
O04233,5/2/2024 0:00,C1174,P156,E079,B04,PAY04233,D04233,1,305.82,0.12,269.12,225.44,43.68,890,Delivered
O04234,3/27/2022 0:00,C1003,P095,E093,B13,PAY04234,D04234,3,1442.06,0.1,3893.56,3332.87,560.69,2803,Delivered
O04235,11/27/2021 0:00,C0369,P006,E087,B02,PAY04235,D04235,5,840.65,0.19,3404.63,2637.29,767.34,2002,Delivered
O04236,1/29/2022 0:00,C0553,P121,E020,B05,PAY04236,D04236,1,764.94,0.14,657.85,433.26,224.59,3083,Pending
O04237,7/28/2022 0:00,C0512,P106,E103,B14,PAY04237,D04237,3,1362.85,0.12,3597.92,2318.76,1279.16,4279,Pending
O04238,3/3/2021 0:00,C0288,P142,E110,B07,PAY04238,D04238,2,1184.83,0.04,2274.87,1663.79,611.08,4246,Pending
O04239,7/23/2021 0:00,C0193,P047,E037,B09,PAY04239,D04239,1,721.72,0,721.72,490.02,231.7,3145,Delivered
O04240,8/21/2024 0:00,C0393,P011,E074,B09,PAY04240,D04240,1,369.89,0.15,314.41,258.95,55.46,2060,Pending
O04241,1/15/2025 0:00,C0222,P154,E037,B13,PAY04241,D04241,5,926.57,0.13,4030.58,3206.87,823.71,2759,Cancelled
O04242,3/17/2020 0:00,C0062,P228,E145,B08,PAY04242,D04242,5,1358.01,0.17,5635.74,4787.51,848.23,3986,Pending
O04243,1/20/2024 0:00,C0649,P036,E115,B12,PAY04243,D04243,2,809.31,0.14,1392.01,1070.23,321.78,685,Pending
O04244,12/14/2023 0:00,C0883,P193,E010,B05,PAY04244,D04244,5,1118.38,0.02,5480.06,4264.53,1215.53,2372,Pending
O04245,10/21/2021 0:00,C0557,P013,E011,B02,PAY04245,D04245,3,473.43,0.16,1193.04,978.94,214.1,3581,Cancelled
O04246,10/27/2022 0:00,C0636,P025,E063,B04,PAY04246,D04246,3,72.44,0.04,208.63,180.65,27.98,2910,Pending
O04247,5/25/2020 0:00,C0600,P098,E111,B05,PAY04247,D04247,3,1320.8,0.06,3724.66,2477.56,1247.1,3916,Cancelled
O04248,2/18/2025 0:00,C0013,P291,E086,B03,PAY04248,D04248,3,1116.47,0.06,3148.45,2370.26,778.19,4174,Delivered
O04249,12/1/2024 0:00,C1101,P239,E070,B04,PAY04249,D04249,5,904.33,0.02,4431.22,3154.79,1276.43,4393,Cancelled
O04250,4/3/2022 0:00,C1137,P279,E109,B02,PAY04250,D04250,5,1301.17,0.04,6245.62,4553.27,1692.35,3506,Pending
O04251,9/26/2022 0:00,C0709,P028,E082,B15,PAY04251,D04251,4,305.85,0.08,1125.53,691.47,434.06,684,Pending
O04252,11/20/2025 0:00,C0407,P011,E061,B07,PAY04252,D04252,1,1054.21,0.17,874.99,603.01,271.98,1850,Delivered
O04253,12/28/2021 0:00,C0596,P132,E030,B03,PAY04253,D04253,4,739.08,0.12,2601.56,1931.23,670.33,2818,Cancelled
O04254,9/28/2020 0:00,C0409,P002,E135,B07,PAY04254,D04254,3,881.1,0.17,2193.94,1934.16,259.78,515,Delivered
O04255,3/24/2022 0:00,C0741,P098,E123,B04,PAY04255,D04255,4,419.4,0.14,1442.74,978.44,464.3,4787,Delivered
O04256,10/19/2025 0:00,C0030,P268,E118,B04,PAY04256,D04256,4,472.44,0.15,1606.3,1214.09,392.21,2662,Delivered
O04257,3/7/2023 0:00,C0445,P026,E097,B09,PAY04257,D04257,4,1446.72,0.19,4687.37,3466.67,1220.7,796,Cancelled
O04258,9/9/2025 0:00,C0099,P038,E093,B10,PAY04258,D04258,4,578.84,0.12,2037.52,1659.42,378.1,2959,Cancelled
O04259,8/4/2023 0:00,C0891,P233,E024,B01,PAY04259,D04259,3,627.73,0.08,1732.53,1335.66,396.87,2001,Pending
O04260,1/29/2023 0:00,C0657,P097,E085,B13,PAY04260,D04260,3,1472.96,0.03,4286.31,3270,1016.31,3728,Pending
O04261,5/30/2024 0:00,C1071,P183,E136,B07,PAY04261,D04261,5,875.31,0.03,4245.25,3597.74,647.51,1420,Delivered
O04262,8/25/2024 0:00,C0080,P158,E062,B02,PAY04262,D04262,4,615.36,0.15,2092.22,1587.76,504.46,1643,Delivered
O04263,7/16/2021 0:00,C1116,P078,E139,B12,PAY04263,D04263,3,497.35,0.09,1357.77,985.58,372.19,2167,Delivered
O04264,2/21/2024 0:00,C0828,P116,E028,B02,PAY04264,D04264,1,1356.01,0.09,1233.97,934.31,299.66,4210,Delivered
O04265,9/8/2023 0:00,C0792,P248,E026,B15,PAY04265,D04265,3,1391.45,0.02,4090.86,3533.41,557.45,4810,Cancelled
O04266,3/7/2025 0:00,C0250,P208,E008,B14,PAY04266,D04266,5,1087.11,0.07,5055.06,3787.77,1267.29,3441,Pending
O04267,10/9/2021 0:00,C0040,P167,E081,B07,PAY04267,D04267,1,630.77,0.03,611.85,521.67,90.18,2105,Pending
O04268,9/15/2025 0:00,C0371,P023,E052,B10,PAY04268,D04268,4,1431.11,0.08,5266.48,3966.71,1299.77,4181,Delivered
O04269,11/29/2023 0:00,C0390,P031,E128,B04,PAY04269,D04269,4,651.68,0.01,2580.65,1873.94,706.71,3663,Delivered
O04270,11/30/2023 0:00,C0295,P222,E026,B12,PAY04270,D04270,3,900.07,0.17,2241.17,1769.51,471.66,2756,Delivered
O04271,5/11/2021 0:00,C0952,P232,E099,B13,PAY04271,D04271,2,1160.19,0.01,2297.18,1508.5,788.68,2887,Cancelled
O04272,7/23/2020 0:00,C0205,P176,E087,B09,PAY04272,D04272,3,225.27,0.08,621.75,382.39,239.36,2922,Delivered
O04273,6/8/2025 0:00,C0639,P184,E024,B15,PAY04273,D04273,3,1265.79,0.03,3683.45,2319.15,1364.3,4548,Pending
O04274,2/9/2023 0:00,C0872,P122,E111,B03,PAY04274,D04274,5,915.19,0.16,3843.8,3397.63,446.17,4464,Cancelled
O04275,2/21/2022 0:00,C0761,P256,E029,B15,PAY04275,D04275,3,939.29,0.09,2564.26,1941.6,622.66,1056,Pending
O04276,11/10/2023 0:00,C0818,P107,E024,B04,PAY04276,D04276,4,964.66,0.08,3549.95,2640.32,909.63,3382,Cancelled
O04277,6/27/2024 0:00,C0081,P171,E108,B10,PAY04277,D04277,1,405.74,0.01,401.68,334.26,67.42,2704,Delivered
O04278,12/12/2021 0:00,C1095,P186,E076,B11,PAY04278,D04278,2,1121.53,0.03,2175.77,1563.55,612.22,3213,Cancelled
O04279,8/23/2021 0:00,C0949,P216,E089,B15,PAY04279,D04279,4,825.56,0.08,3038.06,1836.05,1202.01,1592,Pending
O04280,10/1/2025 0:00,C0487,P107,E064,B01,PAY04280,D04280,3,544.58,0.08,1503.04,1186.13,316.91,2567,Cancelled
O04281,6/20/2022 0:00,C0577,P218,E051,B12,PAY04281,D04281,2,903.53,0.17,1499.86,980.63,519.23,1939,Cancelled
O04282,9/3/2022 0:00,C0108,P059,E008,B12,PAY04282,D04282,5,607.01,0.06,2852.95,1914.21,938.74,2869,Pending
O04283,12/21/2023 0:00,C0555,P052,E076,B03,PAY04283,D04283,2,657.92,0.05,1250.05,824.13,425.92,2416,Pending
O04284,3/18/2025 0:00,C0490,P084,E072,B10,PAY04284,D04284,3,723.65,0.13,1888.73,1432,456.73,1832,Pending
O04285,1/8/2023 0:00,C0674,P297,E031,B13,PAY04285,D04285,3,516.42,0.14,1332.36,961.12,371.24,1557,Pending
O04286,6/16/2024 0:00,C0201,P166,E014,B07,PAY04286,D04286,1,755.13,0.12,664.51,594.03,70.48,4186,Cancelled
O04287,1/17/2020 0:00,C0823,P264,E145,B07,PAY04287,D04287,2,316.06,0.2,505.7,437.44,68.26,734,Pending
O04288,5/15/2023 0:00,C0975,P262,E107,B11,PAY04288,D04288,3,371.11,0.06,1046.53,838.23,208.3,1083,Pending
O04289,9/19/2023 0:00,C0574,P103,E139,B13,PAY04289,D04289,5,329.81,0.05,1566.6,1090.21,476.39,4938,Cancelled
O04290,11/26/2025 0:00,C0413,P137,E027,B12,PAY04290,D04290,5,723.09,0.19,2928.51,2139.24,789.27,2275,Pending
O04291,9/16/2024 0:00,C0080,P286,E033,B12,PAY04291,D04291,5,829.28,0.05,3939.08,2395.68,1543.4,3710,Cancelled
O04292,3/26/2024 0:00,C1109,P173,E057,B08,PAY04292,D04292,5,217.25,0.04,1042.8,759.83,282.97,3049,Pending
O04293,11/19/2022 0:00,C0690,P087,E060,B11,PAY04293,D04293,4,765.2,0,3060.8,2747.58,313.22,863,Pending
O04294,5/16/2020 0:00,C0274,P031,E007,B06,PAY04294,D04294,1,215.82,0.13,187.76,146.37,41.39,2929,Delivered
O04295,3/18/2022 0:00,C0333,P060,E139,B01,PAY04295,D04295,2,1048.32,0.15,1782.14,1553.01,229.13,3780,Cancelled
O04296,9/30/2020 0:00,C0566,P291,E120,B13,PAY04296,D04296,5,163.13,0.09,742.24,546.52,195.72,2856,Delivered
O04297,7/11/2020 0:00,C0517,P256,E062,B01,PAY04297,D04297,5,530.37,0.03,2572.29,2266.32,305.97,4771,Cancelled
O04298,5/21/2022 0:00,C0069,P212,E148,B06,PAY04298,D04298,2,1144.72,0.06,2152.07,1836.07,316,2184,Delivered
O04299,3/27/2020 0:00,C0177,P226,E022,B14,PAY04299,D04299,5,1393.22,0.01,6896.44,5292.24,1604.2,3213,Delivered
O04300,7/30/2022 0:00,C0365,P289,E006,B15,PAY04300,D04300,2,1483.41,0.12,2610.8,1966.8,644,3210,Pending
O04301,12/17/2024 0:00,C0272,P240,E147,B12,PAY04301,D04301,5,1342.09,0.12,5905.2,5101.68,803.52,711,Cancelled
O04302,5/7/2022 0:00,C0584,P236,E077,B09,PAY04302,D04302,2,557.13,0.02,1091.97,691.79,400.18,901,Delivered
O04303,12/15/2021 0:00,C0210,P197,E124,B13,PAY04303,D04303,2,943.9,0.05,1793.41,1459.57,333.84,2721,Delivered
O04304,6/12/2024 0:00,C0062,P003,E121,B06,PAY04304,D04304,5,759.33,0.12,3341.05,2338.78,1002.27,3419,Cancelled
O04305,2/3/2025 0:00,C0941,P097,E112,B07,PAY04305,D04305,5,839.96,0.09,3821.82,2708.5,1113.32,2097,Cancelled
O04306,8/8/2024 0:00,C0903,P214,E115,B06,PAY04306,D04306,3,1074.77,0.07,2998.61,2187.03,811.58,2600,Pending
O04307,7/23/2021 0:00,C0098,P015,E027,B03,PAY04307,D04307,5,1214.76,0.07,5648.63,4618.79,1029.84,4686,Delivered
O04308,10/17/2022 0:00,C0921,P027,E010,B07,PAY04308,D04308,5,420.61,0.05,1997.9,1295.93,701.97,4022,Delivered
O04309,4/16/2024 0:00,C1170,P241,E146,B15,PAY04309,D04309,3,54.13,0.19,131.54,79.56,51.98,1752,Delivered
O04310,2/5/2025 0:00,C0875,P290,E068,B09,PAY04310,D04310,3,255.11,0.19,619.92,401.42,218.5,2706,Cancelled
